-0.28882,-0.27924,-0.27706,-0.27011,-0.26031,-0.24575,-0.2266,-0.20367,-0.17672,-0.14597,-0.11252,-0.076776,-0.041548,-0.0082297,0.021344,0.044472,0.061525,0.069919,0.07119,0.066756,0.058605,0.04802,0.036257,0.02451,0.012001,-0.00016496,-0.010257,-0.019644,-0.022887,-0.019934,-0.013153,-0.0019128,0.012789,0.030046,0.04924,0.069655,0.091244,0.11256,0.13598,0.15691,0.17626,0.18995,0.19698,0.20129,0.19987,0.19491,0.18983,0.17918
-0.05071,-0.051581,-0.035424,-0.014468,0.014011,0.04769,0.079618,0.11177,0.14316,0.1722,0.19862,0.21894,0.23136,0.23511,0.22991,0.21435,0.18927,0.15366,0.11103,0.063889,0.015513,-0.033777,-0.081846,-0.12779,-0.16671,-0.20051,-0.22549,-0.24198,-0.24833,-0.24659,-0.2358,-0.21796,-0.19393,-0.16594,-0.13414,-0.10064,-0.065037,-0.030885,0.0016567,0.03057,0.053625,0.067092,0.073691,0.070422,0.060832,0.045707,0.022212,0.013627
-0.031072,-0.039786,-0.050353,-0.061541,-0.07041,-0.075041,-0.074465,-0.067075,-0.055593,-0.041775,-0.024302,-0.0040468,0.019775,0.045983,0.075641,0.10669,0.13838,0.17232,0.2035,0.23012,0.24966,0.25886,0.25748,0.24713,0.22593,0.19484,0.15719,0.11379,0.066013,0.013684,-0.036183,-0.083528,-0.12501,-0.16116,-0.19027,-0.2111,-0.22511,-0.22927,-0.22454,-0.21071,-0.18694,-0.15536,-0.11989,-0.080697,-0.03675,0.0040213,0.037588,0.053378
-0.22097,-0.23017,-0.20941,-0.17763,-0.1394,-0.096476,-0.049149,-0.0021933,0.043919,0.090028,0.13121,0.16284,0.18127,0.18549,0.17691,0.15678,0.12645,0.091278,0.054006,0.020572,-0.005889,-0.021908,-0.029101,-0.028176,-0.018612,0.00022892,0.024638,0.054416,0.08584,0.11661,0.14085,0.15871,0.16711,0.16882,0.16162,0.14613,0.12055,0.085394,0.04061,-0.01226,-0.066362,-0.11858,-0.16724,-0.21191,-0.24807,-0.27216,-0.28412,-0.28249
-0.29529,-0.2864,-0.20536,-0.10653,-0.0074922,0.080794,0.15993,0.21476,0.24402,0.24392,0.21578,0.165,0.095103,0.015838,-0.066381,-0.13672,-0.18509,-0.2019,-0.19606,-0.16905,-0.12958,-0.085348,-0.04168,0.0050734,0.046857,0.082699,0.10612,0.11987,0.11913,0.10281,0.076355,0.044948,0.012562,-0.020545,-0.05481,-0.085907,-0.11167,-0.12595,-0.13006,-0.12105,-0.098691,-0.063011,-0.016563,0.040986,0.10838,0.16684,0.22166,0.25171
-0.27337,-0.23324,-0.098257,0.032462,0.13357,0.19093,0.21081,0.19718,0.14975,0.076616,-0.0099762,-0.097236,-0.15641,-0.18383,-0.18073,-0.14841,-0.099198,-0.034829,0.03293,0.09867,0.15019,0.1761,0.18435,0.17031,0.13736,0.089269,0.034965,-0.020179,-0.071178,-0.11081,-0.12561,-0.12891,-0.11704,-0.089946,-0.054664,-0.0048356,0.045136,0.095892,0.13373,0.16472,0.17342,0.16073,0.11765,0.053232,-0.030554,-0.141,-0.2798,-0.31996
-0.42865,-0.21123,0.0786,0.24921,0.29868,0.26226,0.165,0.045987,-0.067895,-0.16137,-0.20568,-0.19784,-0.14826,-0.067668,0.021658,0.10465,0.16651,0.17706,0.16046,0.10783,0.043834,-0.01725,-0.07102,-0.11172,-0.12872,-0.13282,-0.10974,-0.074669,-0.038213,0.0139,0.055012,0.082815,0.097681,0.10564,0.093602,0.069573,0.037681,-0.0080979,-0.05247,-0.095938,-0.12674,-0.13607,-0.13015,-0.093,-0.045939,0.036301,0.2,0.18721
